Tutorial Group,Student ID,School,Name,Gender,CGPA
G-11,173,ASE,Michael Nichols,Male,4.07
G-11,650,SoH,Robert Owens,Male,3.85
G-11,5577,ADM,Kimberly Sanford,Female,3.93
G-11,2489,ADM,Robert Watson,Male,3.95
G-11,3518,CCDS,Anthony Mcclure,Male,3.81
G-11,5109,CoE,Nancy Adams,Female,4.16
G-11,5607,SSS,Nicholas Smith,Male,4.11
G-11,2368,CCDS,Gregory Wilson,Male,4.05
G-11,2181,NIE,Donald Fox,Male,3.97
G-11,2228,CoB (NBS),Casey Hayes,Female,4.01
G-11,3703,CoB (NBS),Cindy Powell,Female,4.14
G-11,3531,EEE,Karen Mendoza,Female,3.98
G-11,5259,EEE,Dr. Amy Mendoza MD,Female,4.03
G-11,2103,EEE,Samantha Reyes,Female,3.94
G-11,857,CCEB,Jeanette Archer,Female,4.21
G-11,2884,CCDS,Stephanie Kelly,Female,3.96
G-11,550,CCEB,Emily Carroll,Female,4.0
G-11,350,NIE,Jon Lee,Male,3.95
G-11,4197,SSS,Eric Thompson,Male,4.06
G-11,2084,ADM,Melissa Allen,Female,3.92
G-11,2586,SPMS,Melissa Blake,Female,4.05
G-11,3737,MAE,Anna Willis,Female,3.93
G-11,4350,ASE,John Perry,Male,4.04
G-11,4543,ASE,Derek Wright,Male,3.96
G-11,1917,ASE,Melissa Sellers,Female,3.92
G-11,1031,WKW SCI,Ryan Juarez,Male,3.95
G-11,4383,SSS,Karen Knox,Female,4.01
G-11,3423,ASE,William Morgan,Male,3.96
G-11,4610,CCDS,Brittany Campbell,Female,3.93
G-11,5697,SoH,Mark Dyer,Male,4.05
G-11,5863,SBS,Latasha Maddox,Female,3.95
G-11,5121,SPMS,Todd Sampson,Male,4.05
G-11,960,MAE,Mark Bowers,Male,4.07
G-11,415,NIE,David Guerra,Male,4.03
G-11,4283,ASE,Micheal Roth,Male,4.03
G-11,2434,SSS,Michael Lewis,Male,4.02
G-12,3796,MAE,Debra Jones,Female,3.83
G-12,377,MSE,Jackie Wells,Female,3.95
G-12,331,ASE,Ms. Diane Smith,Female,4.03
G-12,5989,CCDS,Tammy Walsh,Female,4.13
G-12,5464,WKW SCI,Daniel Hayes,Male,4.07
G-12,2019,SPMS,Christopher Castro,Male,4.01
G-12,4906,CCDS,Mandy Hinton,Female,3.99
G-12,4154,MAE,Stephanie Smith,Female,4.05
G-12,5848,CoE,Brandon Griffin,Male,3.99
G-12,4366,ASE,John Cordova,Male,3.88
G-12,4864,SBS,Shaun Waters,Male,3.96
G-12,4951,ASE,Robert Sanders,Male,4.05
G-12,110,SSS,Robert Stone,Male,4.02
G-12,369,NIE,Mike Munoz,Male,3.95
G-12,990,MSE,Sharon Daugherty,Female,3.96
G-12,1626,CCDS,Robert Johnson,Male,4.22
G-12,4358,EEE,Kristen Dean,Female,4.14
G-12,1484,SPMS,Adam Sexton,Male,4.12
G-12,477,WKW SCI,Antonio Graham,Male,3.88
G-12,4816,CoB (NBS),Elaine Burgess,Female,3.81
G-12,3253,CoE,Kevin Tucker,Male,4.14
G-12,1412,CoE,Darren Daniels,Male,3.99
G-12,1288,MAE,Jill Randall,Female,4.14
G-12,5244,SSS,Mario Perry,Male,3.97
G-12,2771,SoH,Sandra Robinson,Female,4.02
G-12,5730,WKW SCI,Cody Carroll,Male,4.08
G-12,4078,EEE,Thomas Porter,Male,4.1
G-12,3573,CCEB,Trevor Crawford,Male,3.8
G-12,105,SoH,Brenda Miller,Female,3.93
G-12,4318,CoB (NBS),Kimberly Moody,Female,3.98
G-12,1531,SSS,Jennifer Nixon,Female,3.85
G-12,248,WKW SCI,Amy Fitzpatrick,Female,3.93
G-12,3125,MAE,Briana King,Female,3.94
G-12,5199,MAE,Bryan Fowler,Male,4.11
G-12,830,SSS,Haley Miranda,Female,4.08
G-12,3443,SPMS,Leon Caldwell,Male,4.13
G-12,4725,ADM,Samantha Jones,Female,4.15
G-12,4864,SSS,Bianca Lynch,Female,4.22
G-12,4708,CCDS,Patricia Turner,Female,4.08
G-12,5460,SBS,Hannah Wallace,Female,3.93
G-12,5257,MAE,Joseph Bennett,Male,4.07
G-12,4782,CoB (NBS),Amanda Hanson,Female,3.93
G-12,4222,MAE,Alison Evans,Female,3.9
G-12,1841,CoB (NBS),Michael Carpenter,Male,3.93
G-12,966,CCEB,Thomas Jones,Male,4.04
G-12,3685,WKW SCI,Jessica Stewart,Female,3.84
G-12,2599,MAE,Chad Blair,Male,4.12
G-12,500,EEE,Christine Kelly,Female,3.9
G-12,1555,SoH,James Chapman,Male,3.9
G-12,1611,CoB (NBS),Jacqueline Tate,Female,4.0
G-13,1689,CCDS,Erik Hopkins,Male,4.1
G-13,2615,ASE,Tony Campbell,Male,4.01
G-13,4648,EEE,Traci Norman,Female,4.08
G-13,1597,ADM,Emily Carter,Female,4.02
G-13,1402,SPMS,Brittany Lane,Female,4.01
G-13,1956,EEE,Michael Clayton,Male,4.0
G-13,2786,CoE,Joseph Brennan,Male,3.95
G-13,3486,EEE,Christopher Rogers,Male,4.08
G-13,2325,MAE,Jonathon Young,Male,3.84
G-13,770,CoE,Mrs. Sandra Palmer,Female,4.14
G-13,4673,SoH,Scott Torres,Male,3.95
G-13,3029,EEE,Stephen Gordon,Male,4.08
G-13,5998,CoE,Deanna Christian MD,Female,3.96
G-13,4867,CoB (NBS),Dr. Maria Olsen,Female,4.06
G-13,383,CoE,Mrs. Toni Powers,Female,3.88
G-13,387,MSE,Jerry Nelson,Male,4.1
G-13,593,SSS,Laura Beck,Female,4.13
G-13,4001,SSS,Connie Adams,Female,3.9
G-13,2886,SBS,Amanda Jackson,Female,3.96
G-13,1295,CCEB,Daniel Molina,Male,4.04
G-13,4298,MAE,Richard Chandler,Male,4.02
G-13,3301,CCEB,Katelyn Gray,Female,3.94
G-13,126,SBS,Craig Bird,Male,4.06
G-13,1209,NIE,Christopher Rodriguez,Male,4.2
G-13,5481,CoE,Brian Jenkins,Male,3.98
G-13,1942,MAE,Patrick Lewis,Male,3.91
G-13,4674,EEE,Heather Torres,Female,3.99
G-13,407,SPMS,David Knapp,Male,3.98
G-13,352,SBS,James Travis,Male,4.01
G-13,5659,CoB (NBS),Jessica Pollard,Female,4.0
G-13,5658,CoB (NBS),Lindsay Le DDS,Female,3.91
G-13,2528,WKW SCI,Frances Moyer,Female,4.16
G-13,4389,SoH,Stephen Clark,Male,3.89
G-13,1918,CCEB,Carla Dean,Female,4.07
G-13,5214,CoE,Charles Leonard,Male,4.12
G-13,289,CCEB,James Morris,Male,3.95
G-13,5585,WKW SCI,Courtney Bautista,Female,4.08
G-13,859,ASE,Robert Austin,Male,3.92
G-13,4072,CoE,Tonya Thomas,Female,4.05
G-13,5403,ASE,Margaret Pearson,Female,4.23
G-13,2044,WKW SCI,Mrs. Olivia Thompson,Female,4.03
G-13,201,EEE,Jillian White,Female,4.12
G-13,1635,CCDS,Matthew Anderson,Male,3.8
G-13,3193,WKW SCI,Kyle Richardson,Male,4.15
G-13,3470,SSS,Patrick Wilkerson,Male,4.02
G-13,5686,CCEB,Ashley Simpson,Female,4.05
G-13,5150,ADM,Mrs. Lori Reynolds MD,Female,3.93
G-13,3422,MSE,Jessica Freeman,Female,4.02
G-13,964,ADM,Billy Rivera,Male,4.07
G-13,2203,CCEB,Michael Higgins Jr.,Male,4.14
G-14,3045,WKW SCI,Rhonda Ryan,Female,4.06
G-14,4874,NIE,Andrew Campos,Male,4.05
G-14,1975,SoH,Brett Hayes,Male,4.19
G-14,1506,CoE,Brian Wiley,Male,4.13
G-14,1894,SSS,Manuel Goodman,Male,4.02
G-14,2927,NIE,Michelle Watts,Female,4.06
G-14,1252,ADM,Melissa Williams,Female,3.99
G-14,2087,CoB (NBS),Erika Young,Female,3.95
G-14,2437,ADM,Anthony Ellis,Male,4.08
G-14,1002,SBS,David Edwards,Male,3.92
G-14,1445,ASE,Robert Blair,Male,4.12
G-14,1993,CCDS,Jennifer Mccarthy,Female,3.87
G-14,4223,CoB (NBS),John Smith,Male,3.96
G-14,1119,EEE,Alan Wagner,Male,4.12
G-14,1372,SBS,Ms. Alexis Schmidt,Female,4.0
G-14,5258,ADM,Zachary Lewis,Male,3.83
G-14,3488,WKW SCI,Rita Jackson,Female,4.09
G-14,271,CCEB,Charles Mcdaniel,Male,3.96
G-14,2609,CoE,Michelle Mason,Female,3.79
G-14,1776,MAE,David Crawford,Male,4.08
G-14,5978,WKW SCI,Renee Conley,Female,4.1
G-14,4103,EEE,Jennifer Collins,Female,3.99
G-14,2840,SoH,Erika Pineda,Female,3.93
G-14,1743,SBS,Barbara Smith,Female,3.8
G-14,2528,CoE,Amy Hale,Female,3.88
G-14,3443,SoH,Ms. Jane Ramsey,Female,4.07
G-14,2473,MSE,Elizabeth Nichols,Female,3.9
G-14,3995,CoE,Robert Cuevas,Male,3.9
G-14,3281,CCEB,Jessica Rodriguez,Female,3.94
G-14,4958,MSE,Kristine Young,Female,4.0
G-14,1337,SBS,Susan Perez,Female,4.04
G-14,5418,SBS,Richard Chung,Male,3.92
G-14,5823,CCEB,Gilbert Newman,Male,4.03
G-14,2360,MAE,Sean Howard,Male,4.01
G-14,2795,SoH,Dr. Adam Meyer,Male,3.98
G-14,299,MSE,Cynthia Beltran,Female,4.14
G-14,967,WKW SCI,Carla Romero,Female,4.09
G-14,891,MAE,Dennis Carney,Male,3.85
G-14,4276,SoH,Troy Levine,Male,4.0
G-14,958,MSE,Kenneth Johnson,Male,4.04
G-14,954,CCDS,Lindsay Burton,Female,3.96
G-14,5836,CCEB,Crystal Valdez,Female,3.98
G-14,2644,EEE,Diana Woods,Female,4.12
G-14,2106,SoH,Joseph Wheeler,Male,4.12
G-14,5952,WKW SCI,Laura Smith,Female,4.02
G-14,5525,MAE,Harry Martin,Male,3.99
G-14,5402,ASE,Edward Palmer,Male,4.04
G-14,2415,SSS,Brandon Medina,Male,4.06
G-14,4933,CoE,John White,Male,4.07
G-14,2096,ADM,Dr. Terri Scott,Female,4.06
G-15,2533,EEE,Danielle Smith,Female,3.98
G-15,783,SBS,David Bennett,Male,4.04
G-15,5471,MSE,Paige Stein,Female,3.88
G-15,1856,ASE,Amanda Brown,Female,4.35
G-15,3158,ASE,Nathan Aguirre,Male,3.95
G-15,550,EEE,Bryan Bell,Male,3.83
G-15,1822,ADM,Matthew Larson,Male,4.13
G-15,5789,ADM,David Christensen,Male,3.97
G-15,3157,SoH,Wendy Becker,Female,4.06
G-15,1415,NIE,Mary Meyer,Female,4.04
G-15,5246,ADM,Kyle White,Male,3.91
G-15,4992,WKW SCI,Veronica Ruiz,Female,4.02
G-15,3268,MSE,Amy Young,Female,3.77
G-15,2681,WKW SCI,Lisa Aguirre,Female,4.01
G-15,2128,SSS,Daniel Brown,Male,3.76
G-15,5938,SBS,Bethany Brock,Female,4.15
G-15,3055,ADM,Luis Farmer,Male,4.05
G-15,3299,CoB (NBS),Dawn Holt,Female,3.98
G-15,1988,WKW SCI,Gregory Cobb,Male,3.95
G-15,3666,NIE,Stephanie Thompson,Female,3.96
G-15,2117,SBS,Kimberly Blair,Female,3.86
G-15,565,MAE,Christopher Smith,Male,4.0
G-15,2757,MSE,Philip Ross,Male,3.91
G-15,280,ASE,Julie Norris,Female,3.87
G-15,546,EEE,Richard Fletcher,Male,3.93
G-15,3254,CCDS,Nicole Perez DVM,Female,4.09
G-15,5050,ASE,Stephen Smith,Male,3.91
G-15,5308,WKW SCI,Samuel Holloway,Male,4.1
G-15,5169,CCEB,Lauren Huff,Female,4.02
G-15,2373,WKW SCI,Timothy Hansen,Male,4.0
G-15,3444,CCDS,Joseph Lee,Male,3.84
G-15,4423,CoE,Trevor Powell,Male,4.0
G-15,874,ASE,Rhonda Kramer,Female,3.97
G-15,710,EEE,Vanessa Johnson,Female,3.89
G-15,5694,SoH,Cynthia West,Female,3.87
G-15,5937,MAE,Theodore Grant,Male,4.08
G-15,4588,SSS,Kayla Nicholson,Female,4.01
G-15,5000,SPMS,Jean Stewart,Female,4.04
G-15,2621,NIE,Jonathan Bates,Male,3.91
G-15,1493,MSE,Mrs. Rebecca Berry,Female,4.03
G-15,1764,SSS,Belinda Barber,Female,3.89
G-15,3362,ASE,Priscilla Ferrell,Female,3.9
G-15,3983,EEE,David Walters,Male,4.0
G-15,3718,CoE,Lori Medina,Female,3.98
G-15,805,MAE,Richard Barry,Male,3.9
G-15,4293,CoE,Nicholas Dawson,Male,3.9
G-15,2565,ASE,Timothy Maldonado,Male,3.97
G-15,2671,SoH,Kelly Dunn,Female,3.87
G-15,4196,CCDS,Alisha Smith,Female,4.07
G-15,1621,CCDS,Andrea Davis,Female,3.99
G-16,3749,MSE,Katherine Stanley,Female,3.94
G-16,4909,CCDS,Riley West,Male,3.95
G-16,1545,EEE,Jennifer Duffy,Female,3.87
G-16,2333,SPMS,Tony Jackson,Male,3.91
G-16,1328,NIE,Whitney Neal,Female,3.99
G-16,4627,SoH,Roberto Sharp,Male,3.89
G-16,1058,SoH,Charles Cruz,Male,3.94
G-16,3405,EEE,Zachary Ward,Male,3.98
G-16,105,SoH,Kathryn Archer,Female,3.91
G-16,1662,SSS,Christina Bell,Female,3.95
G-16,4326,CCDS,Matthew Johnson,Male,4.03
G-16,2165,ASE,Dominic Robbins,Male,4.0
G-16,1302,CCEB,Mckenzie Knight,Female,4.15
G-16,3765,SSS,Todd Reed,Male,4.08
G-16,5909,SPMS,Gregory Jones,Male,4.07
G-16,87,SBS,Danielle Ayala,Female,4.02
G-16,3652,MSE,Robert Hartman,Male,4.04
G-16,724,NIE,Allen Dominguez,Male,3.87
G-16,5358,SPMS,Jermaine Reynolds,Male,3.96
G-16,1090,SoH,William Sutton,Male,4.05
G-16,4490,ASE,Sara Jordan,Female,4.01
G-16,5281,SSS,Dr. Reginald Reynolds,Male,4.09
G-16,1474,ASE,Cynthia Lawrence,Female,3.97
G-16,5441,ADM,Dr. Joseph Powell,Male,3.9
G-16,3909,CCDS,Nicole Russell,Female,3.95
G-16,5717,CoB (NBS),Jeremy Brown,Male,3.97
G-16,2989,MAE,James Ramirez,Male,3.96
G-16,3485,CoE,Elizabeth West,Female,3.94
G-16,848,CoE,Courtney Barber,Female,3.87
G-16,985,ASE,Gregory Grant,Male,4.12
G-16,2080,WKW SCI,Stephen Robinson,Male,4.06
G-16,2319,WKW SCI,Christopher Daniel,Male,3.88
G-16,5739,MSE,Michael Thomas,Male,4.08
G-16,2651,WKW SCI,Tanya James,Female,4.07
G-16,3723,SSS,James Huffman,Male,4.05
G-16,3102,SoH,Sarah Gomez,Female,3.96
G-16,3400,ASE,Sherry Clark,Female,3.97
G-16,4540,NIE,Jeremiah Cohen,Male,3.91
G-16,4883,ASE,Vicki Zamora,Female,3.91
G-16,3882,SPMS,Melissa Miller,Female,4.04
G-16,261,SoH,Chelsea Smith,Female,4.0
G-16,1750,ASE,Ashley West,Female,3.9
G-16,3150,SSS,Christine Snyder,Female,3.97
G-16,4355,WKW SCI,Regina Manning,Female,3.92
G-16,2857,CoB (NBS),Heather Smith,Female,3.93
G-16,109,SoH,Angela Green,Female,3.99
G-16,3966,SSS,Crystal Moore,Female,3.84
G-16,5623,SPMS,Donald Johnson,Male,4.05
G-16,4893,SPMS,Marcus Steele,Male,3.96
G-16,36,CCEB,Erica Thompson,Female,3.99
G-17,5554,CoB (NBS),Leslie Brown,Female,4.05
G-17,3026,ADM,Martha Miranda,Female,4.12
G-17,5939,ADM,Lori Bell,Female,3.97
G-17,219,CCEB,Brian Richardson,Male,4.04
G-17,910,ASE,Michael Knox,Male,4.18
G-17,3474,EEE,Kimberly Pierce,Female,4.07
G-17,2984,NIE,Jared Andersen,Male,4.25
G-17,5093,SPMS,Stephen Mckenzie,Male,4.13
G-17,5459,MAE,Brad Perkins,Male,4.13
G-17,1398,CoE,David Humphrey,Male,4.06
G-17,5346,CoB (NBS),Michael Werner,Male,3.88
G-17,5999,SSS,Jenna Greer,Female,4.07
G-17,3462,WKW SCI,Richard Wells,Male,3.89
G-17,425,ASE,Joshua Hughes,Male,3.99
G-17,2097,SoH,Bruce Gonzalez,Male,4.04
G-17,4998,ADM,Chad Johnson,Male,3.9
G-17,3134,ADM,Mary Smith,Female,4.12
G-17,3199,SSS,Valerie Perkins,Female,3.95
G-17,2329,EEE,Philip Wright,Male,4.12
G-17,1476,EEE,Lauren Perez,Female,4.1
G-17,5884,CCDS,William Reyes,Male,4.15
G-17,5397,ASE,Ariana Hamilton,Female,4.14
G-17,2889,MAE,Kaitlyn Smith,Female,4.06
G-17,427,CCEB,Taylor Brown,Female,3.97
G-17,4442,SPMS,Miss Elizabeth Alexander,Female,4.04
G-17,3972,CCDS,Caleb Thomas,Male,3.98
G-17,1020,WKW SCI,Melissa Mitchell,Female,4.08
G-17,860,SBS,Kristin Mitchell,Female,4.14
G-17,237,SoH,Terri Anderson,Female,4.03
G-17,2390,NIE,Stephen Aguilar,Male,3.99
G-17,5445,CoB (NBS),Casey Rodriguez,Female,4.01
G-17,1369,CoE,Paula Brown,Female,4.06
G-17,4245,SPMS,Christina Ferrell,Female,3.91
G-17,1289,SSS,Kevin Smith,Male,3.84
G-17,3261,SSS,Cindy Gomez,Female,3.99
G-17,4165,ADM,Allison Gray,Female,3.98
G-17,5436,SBS,Amy Jenkins,Female,3.93
G-17,546,CCDS,Taylor Black,Female,4.02
G-17,4189,SPMS,Kevin Smith,Male,3.97
G-17,598,CoB (NBS),Sean Phillips,Male,4.07
G-17,5302,ADM,Nicole Ferguson,Female,4.01
G-17,4721,SSS,Brandon Phillips,Male,4.02
G-17,2784,ASE,Rickey Hopkins,Male,3.84
G-17,607,NIE,Andrew Duke,Male,4.05
G-17,1575,CCDS,Molly Hamilton,Female,3.98
G-17,5907,SoH,Julia Taylor,Female,3.99
G-17,2249,MSE,Jeffrey Hunt,Male,4.1
G-17,1112,EEE,Kristin Nichols,Female,4.18
G-17,2568,SSS,Emma Flores,Female,3.86
G-17,287,ADM,Martin Petersen,Male,4.04
G-18,5414,ADM,Scott Cox,Male,4.01
G-18,2201,SoH,David Wilson,Male,3.91
G-18,3714,MSE,Heather Caldwell,Female,4.11
G-18,2845,ADM,Rodney Jones,Male,4.03
G-18,4788,CoB (NBS),Nicholas Bennett,Male,4.0
G-18,4925,SPMS,Mrs. Cassandra Davidson,Female,4.04
G-18,3790,CoE,Marissa Ross,Female,4.12
G-18,1782,SPMS,Cody Sharp,Male,4.02
G-18,4161,CCDS,Kristen Powers,Female,4.0
G-18,3155,CCEB,Michael Hanna,Male,3.81
G-18,704,ASE,Elizabeth Ramirez,Female,4.04
G-18,5358,CCEB,William Chavez,Male,4.0
G-18,3195,SPMS,Donna Holmes,Female,3.98
G-18,3548,CoB (NBS),Samantha Moody,Female,3.97
G-18,5590,NIE,Andrew Perez,Male,4.07
G-18,1438,CoB (NBS),Tony Fernandez,Male,3.95
G-18,970,SoH,Bradley Gordon,Male,3.84
G-18,189,ASE,Melissa Taylor,Female,4.03
G-18,425,SoH,Travis Morris,Male,3.91
G-18,57,SSS,Tiffany Scott,Female,4.1
G-18,2674,SBS,Victoria Weeks,Female,4.0
G-18,5538,SPMS,Tracy Smith,Female,3.99
G-18,2291,ASE,Louis Perez III,Male,4.04
G-18,5876,ASE,Mariah Maxwell,Female,3.9
G-18,4484,NIE,Jill Williams,Female,3.95
G-18,267,SPMS,Brittany Hughes,Female,4.14
G-18,313,ADM,Bradley Reed,Male,4.14
G-18,5039,CoB (NBS),Savannah Castro,Female,3.94
G-18,4988,CoB (NBS),Breanna Reeves,Female,3.85
G-18,2502,SSS,Erin Armstrong,Female,3.94
G-18,2898,SPMS,David Jackson,Male,3.88
G-18,2854,SSS,Deanna Bradford,Female,4.06
G-18,5854,EEE,Christopher Smith,Male,4.06
G-18,3428,WKW SCI,Javier Gray,Male,4.09
G-18,1631,MSE,Vernon Ross,Male,4.05
G-18,2177,CCDS,Barbara Underwood,Female,4.02
G-18,5388,SBS,Raymond Boyd,Male,3.9
G-18,2530,SPMS,Jody Pope,Female,4.15
G-18,5393,MAE,Grace Kaiser,Female,4.08
G-18,1222,EEE,John Harris,Male,4.04
G-18,5667,SPMS,Maria White,Female,4.01
G-18,2197,CoB (NBS),Holly Lee,Female,4.04
G-18,2170,ADM,Vanessa Lopez,Female,4.04
G-18,688,CCDS,Julia Jenkins,Female,4.14
G-18,5028,SPMS,Tina Joseph,Female,3.98
G-18,4419,CoB (NBS),Shelby Humphrey,Female,4.0
G-18,2666,SoH,Kayla Green,Female,4.06
G-18,2097,CCEB,Angela Miles,Female,4.03
G-18,5067,NIE,Tasha Woods,Female,4.02
G-18,5736,CCDS,Terri Browning,Female,4.06
G-19,5550,SPMS,Michael Carrillo,Male,3.91
G-19,5034,SBS,Edward Oliver,Male,4.13
G-19,587,WKW SCI,Emily Calderon,Female,4.0
G-19,5389,CCEB,Chloe Jackson,Female,3.94
G-19,1748,SBS,Tina Blair,Female,4.02
G-19,4668,SPMS,Ryan Lawrence,Male,3.99
G-19,5577,SSS,Elizabeth Clay,Female,4.1
G-19,2743,MAE,Richard Tyler,Male,3.89
G-19,4638,ASE,Garrett Johnston,Male,4.0
G-19,4536,CCDS,Tina Sellers,Female,4.08
G-19,4601,MSE,Vicki Patel,Female,4.03
G-19,5922,CoE,Cesar Hays,Male,4.16
G-19,437,SPMS,Richard Mcdaniel,Male,4.0
G-19,5083,ASE,Holly Meadows,Female,4.12
G-19,2661,ADM,Logan Greer,Male,3.91
G-19,4715,NIE,Gabriela Sawyer,Female,3.94
G-19,4389,CoE,Reginald Jimenez,Male,4.06
G-19,5099,SoH,Kimberly Meza,Female,3.85
G-19,1609,MSE,Tammy Rich,Female,4.05
G-19,1008,CCDS,Seth Williams,Male,4.09
G-19,5833,SPMS,Eugene Mcguire,Male,3.92
G-19,334,EEE,Suzanne Fischer,Female,4.25
G-19,1171,SPMS,Brandi Allen,Female,4.13
G-19,1955,CCEB,Mary Sosa,Female,3.86
G-19,1326,EEE,Arthur Martin,Male,3.91
G-19,2615,ASE,Peter Johnson,Male,3.99
G-19,433,CoB (NBS),Christopher Scott,Male,4.11
G-19,5845,CoE,Wendy Davis,Female,4.12
G-19,3275,MAE,Dalton Simmons,Male,3.95
G-19,1345,SSS,Deanna Gallagher,Female,3.9
G-19,2621,ADM,Stephen Lee,Male,4.11
G-19,3464,MAE,Meghan Murphy,Female,3.9
G-19,874,CCEB,Benjamin Jones,Male,3.99
G-19,5315,SBS,David Gonzalez,Male,4.0
G-19,4546,SSS,Shannon Anderson,Female,3.95
G-19,589,SSS,Diana Woodard,Female,3.92
G-19,1404,MSE,Lori Collins,Female,4.11
G-19,3810,SPMS,Tracy Singh,Female,3.82
G-19,4188,CCEB,Mark Powell,Male,3.97
G-19,2450,CCDS,Donna Ford,Female,3.9
G-19,469,WKW SCI,Dr. Michael Brooks,Male,4.07
G-19,1151,CCDS,Max Martinez,Male,4.0
G-19,3633,NIE,Jacob Smith,Male,3.97
G-19,4246,NIE,Deanna Anderson,Female,3.8
G-19,4672,CoE,Scott Green,Male,4.05
G-19,5623,WKW SCI,Paul Meyers,Male,4.02
G-19,1541,CCDS,David Freeman,Male,4.01
G-19,5312,MAE,Michelle Johnson,Female,4.01
G-19,2770,SoH,William Richard,Male,4.18
G-19,900,MSE,Mrs. Deborah Kennedy,Female,4.18
G-20,1604,SBS,Briana Logan,Female,3.99
G-20,1000,EEE,Todd Brown,Male,4.02
G-20,635,MSE,Carmen Arias,Female,4.06
G-20,2298,EEE,Joanne Crosby,Female,3.93
G-20,1618,ADM,Tyler Norris,Male,3.93
G-20,1359,SBS,April Melton MD,Female,4.12
G-20,2941,CCEB,Shelia Ferguson,Female,3.95
G-20,1349,EEE,Donna Franklin,Female,3.98
G-20,845,CCEB,Daniel Morales,Male,3.96
G-20,3030,SoH,Alexander Ayers,Male,4.0
G-20,2764,CCEB,Bianca Duncan,Female,4.1
G-20,2920,MAE,Jennifer Gonzales,Female,4.11
G-20,1030,SSS,Erica Davis,Female,4.12
G-20,2733,SoH,Wendy Castillo,Female,4.02
G-20,2830,CCEB,Erin Lee,Female,4.09
G-20,3539,SBS,James Johnson,Male,3.84
G-20,2226,CoB (NBS),Christopher Brooks,Male,3.98
G-20,2803,MSE,Jamie Powell,Male,4.04
G-20,1732,MAE,Mary Greene,Female,4.07
G-20,2912,SBS,Susan Bauer,Female,4.02
G-20,16,SPMS,Rita Williams,Female,3.95
G-20,5824,MAE,Chad Jacobson,Male,4.14
G-20,2872,SoH,Jessica Conner,Female,4.01
G-20,5814,SBS,Dean Jones,Male,4.08
G-20,2762,ADM,Adam Cannon,Male,3.96
G-20,1759,MSE,Brandi Brennan,Female,3.91
G-20,3372,WKW SCI,James Mitchell,Male,3.96
G-20,1791,EEE,Eric Burke,Male,4.17
G-20,874,SoH,Monique Dillon,Female,4.12
G-20,5391,SoH,Devin Davis,Male,3.85
G-20,3104,CCEB,Emma Montgomery,Female,4.09
G-20,3736,ASE,Tanya Johnston,Female,3.91
G-20,1142,CCDS,Emily Kennedy,Female,3.88
G-20,3556,MSE,Robert Freeman,Male,3.93
G-20,341,EEE,Amy Chen,Female,3.94
G-20,1902,SoH,Tyler Smith,Male,3.75
G-20,3922,NIE,Kelsey Church,Female,3.72
G-20,5470,ADM,Kayla Smith,Female,4.01
G-20,5674,WKW SCI,David Sandoval,Male,4.08
G-20,1037,EEE,Matthew Adams,Male,3.96
G-20,541,ASE,Jeffrey Howell,Male,3.97
G-20,2221,CoE,Cynthia Brock,Female,4.0
G-20,5510,CoE,Kathy Rodriguez,Female,4.03
G-20,5370,MAE,Anthony Clark,Male,3.99
G-20,534,CoE,Mr. Justin Marks MD,Male,3.94
G-20,4372,CCEB,Raymond Lowery,Male,3.95
G-20,861,MSE,Michael Hicks,Male,4.07
G-20,5455,NIE,Kevin Hogan,Male,4.09
G-20,330,WKW SCI,Shannon Bullock,Female,4.06
G-20,3804,CoE,Christopher Harris,Male,4.06
G-21,4879,EEE,Mary Riggs,Female,4.14
G-21,2169,SoH,Michael Bradley,Male,3.89
G-21,177,EEE,Philip Austin,Male,3.82
G-21,3349,MSE,Julia Burke,Female,4.09
G-21,2995,SPMS,Roger Lee,Male,4.02
G-21,1833,CoE,Pamela Richardson,Female,3.84
G-21,5641,SBS,Jennifer Nichols,Female,4.11
G-21,4996,MSE,Cheyenne Berg MD,Female,4.1
G-21,5806,CoE,Derrick Hines,Male,3.94
G-21,2230,SPMS,Ryan Chavez,Male,4.05
G-21,1652,ADM,Amy Fischer,Female,4.0
G-21,4454,ADM,Emma White,Female,3.88
G-21,2392,ADM,James Ford,Male,4.06
G-21,5495,WKW SCI,Brandon Rodriguez MD,Male,4.05
G-21,4759,SSS,Sarah Gould,Female,4.0
G-21,2437,MAE,Janet Woods,Female,3.89
G-21,3325,MAE,Mr. Gary Frost MD,Male,4.03
G-21,1497,EEE,Anna Kirk,Female,3.93
G-21,4459,CoE,Angel Fischer,Male,3.95
G-21,1306,WKW SCI,Andrew Moreno,Male,3.84
G-21,4043,EEE,Andrew Stewart,Male,3.85
G-21,2887,SSS,Cheryl Mccoy,Female,3.9
G-21,2927,CCEB,Joseph Fuller,Male,4.17
G-21,176,CoE,Madison Henderson,Female,4.08
G-21,5094,CCDS,Denise Scott,Female,4.23
G-21,5948,CCEB,Elizabeth Ross,Female,3.96
G-21,2444,CCDS,Steven Ferguson,Male,3.99
G-21,160,ADM,Jennifer Wilson,Female,3.76
G-21,5853,CCEB,Michael Bell,Male,3.88
G-21,2499,EEE,Samantha Casey,Female,4.01
G-21,4027,ASE,Luke Shaw,Male,4.03
G-21,3401,SoH,Kathryn Mccann,Female,3.99
G-21,5445,CoB (NBS),Joshua Davis,Male,3.98
